element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,Cost,transfers_balance,selected,transfers_in,transfers_out
584,61,1,0,False,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.2,-6156,29507,442,6598
608,5,15,1,False,2024-08-17 14:00:00+00:00,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,6.0,2.8,12.3,0.0,1.5,0,0.00,0.02,0.02,0.00,4.5,0,2073,0,0
608,18,16,1,True,2024-08-24 14:00:00+00:00,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0.6,2.0,0.7,0,0.00,0.00,0.00,0.00,4.5,834,5153,1421,587
608,22,4,1,False,2024-08-31 14:00:00+00:00,3,1,3,34,0,0,0,2,0,0,0,0,0,0,0,10.0,14.2,28.7,14.0,5.7,0,0.05,0.17,0.22,1.57,4.5,2658,9504,4484,1826
608,38,14,2,True,2024-09-14 11:30:00+00:00,0,3,4,62,0,0,0,2,0,0,0,0,0,0,0,10.0,3.2,14.3,19.0,3.7,1,0.03,0.01,0.04,1.85,4.5,7057,18384,10853,3796
608,48,10,11,True,2024-09-21 14:00:00+00:00,1,1,5,81,1,0,1,0,0,0,0,0,0,0,3,35.0,39.2,20.2,23.0,8.2,1,0.72,0.20,0.92,1.14,4.5,22462,43101,26874,4412
608,52,3,1,False,2024-09-30 19:00:00+00:00,3,1,6,75,0,0,0,3,0,0,0,1,0,0,0,-1.0,2.0,20.2,5.0,2.7,1,0.02,0.16,0.18,1.29,4.5,201413,255378,243649,42236
608,61,1,1,False,2024-10-05 14:00:00+00:00,3,1,7,90,0,0,0,3,0,0,0,1,0,0,0,4.0,9.8,12.1,7.0,2.9,1,0.06,0.02,0.08,2.83,4.6,62024,315687,91892,29868
623,18,16,1,True,2024-08-24 14:00:00+00:00,0,1,2,14,0,0,0,0,0,0,0,0,0,0,0,4.0,1.4,3.8,4.0,0.9,0,0.00,0.01,0.01,0.19,5.0,90,199,93,3
623,22,4,1,False,2024-08-31 14:00:00+00:00,3,1,3,45,0,0,0,2,0,0,0,0,0,0,0,9.0,8.4,6.5,41.0,5.6,0,0.18,0.06,0.24,1.81,5.0,256,736,342,86
623,38,14,2,True,2024-09-14 11:30:00+00:00,0,3,4,80,0,0,0,2,0,0,0,0,0,0,0,7.0,4.2,3.5,4.0,1.2,1,0.00,0.03,0.03,1.90,5.0,73,1031,229,156
623,48,10,3,True,2024-09-21 14:00:00+00:00,1,1,5,90,0,0,1,0,0,0,0,0,0,0,0,17.0,12.8,43.0,8.0,6.4,1,0.10,0.23,0.33,1.14,5.0,120,1295,232,112
623,52,3,1,False,2024-09-30 19:00:00+00:00,3,1,6,69,0,0,0,3,0,0,0,1,0,0,0,6.0,10.4,12.8,2.0,2.5,1,0.00,0.00,0.00,1.29,5.0,-17,1395,128,145
623,61,1,5,False,2024-10-05 14:00:00+00:00,3,1,7,73,0,1,0,2,0,0,0,0,0,0,0,19.0,26.6,11.8,4.0,4.2,1,0.17,0.00,0.17,2.13,5.0,-58,1425,118,176
82,10,11,2,False,2024-08-19 19:00:00+00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,17.0,19.0,15.3,61.0,9.5,1,0.34,0.15,0.49,1.02,7.5,0,2587953,0,0
82,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.5,-855866,1825260,143667,999533
82,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,7.5,-804799,1026784,13907,818706
82,39,1,2,True,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,4.8,13.0,1.7,1,0.17,0.03,0.20,0.73,7.5,-349672,697234,22974,372646
82,49,4,6,True,2024-09-21 14:00:00+00:00,3,1,5,87,1,0,0,1,0,0,0,0,0,0,0,26.0,39.0,4.8,55.0,9.9,1,1.61,0.07,1.68,0.80,7.5,93953,811901,157210,63257
82,57,14,6,False,2024-09-29 15:30:00+00:00,0,3,6,90,1,0,1,0,0,0,0,0,0,0,0,29.0,46.2,16.3,77.0,14.0,1,1.33,0.01,1.34,0.96,7.5,108140,922429,241765,133625
82,64,5,5,False,2024-10-06 15:30:00+00:00,3,2,7,90,0,1,0,3,0,0,0,0,0,0,0,19.0,17.2,15.0,4.0,3.6,1,0.00,0.29,0.29,1.82,7.6,231127,1173693,279572,48445
478,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,41050,0,0
478,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-352,50765,4520,4872
478,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-9782,42128,3841,13623
478,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-8596,33734,0,8596
478,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-2783,31227,0,2783
478,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-2372,28917,0,2372
478,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-1794,27152,0,1794
479,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,33843,0,0
479,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1012,42643,2895,1883
479,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,2550,48890,5915,3365
479,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1069,52101,4358,3289
479,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,128,52861,1904,1776
479,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-128,53501,2683,2811
479,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1121,55568,2610,1489
480,10,11,1,False,2024-08-19 19:00:00+00:00,1,1,1,77,0,0,0,1,0,0,0,1,0,0,0,15.0,9.8,4.8,29.0,4.4,1,0.27,0.04,0.31,0.90,5.0,0,21555,0,0
480,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-5757,18581,2176,7933
480,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,8,0,0,0,0,0,0,0,1,0,0,0,-1.0,0.0,2.0,0.0,0.1,0,0.00,0.02,0.02,0.00,5.0,-5138,13787,427,5565
480,39,1,1,True,2024-09-15 13:00:00+00:00,0,1,4,67,0,0,0,1,0,0,0,1,0,0,0,10.0,5.8,7.2,0.0,1.3,1,0.00,0.04,0.04,0.73,5.0,-206,14946,2038,2244
480,49,4,2,True,2024-09-21 14:00:00+00:00,3,1,5,62,0,0,0,1,0,0,0,0,0,0,0,16.0,8.2,3.6,4.0,1.6,1,0.08,0.02,0.10,0.74,5.0,628,16182,1916,1288
480,57,14,3,False,2024-09-29 15:30:00+00:00,0,3,6,90,0,0,1,0,0,0,0,0,0,0,0,17.0,13.4,27.1,2.0,4.3,1,0.00,0.04,0.04,0.96,5.0,115,16840,1820,1705
480,64,5,2,False,2024-10-06 15:30:00+00:00,3,2,7,78,0,0,0,3,0,0,0,0,0,0,0,12.0,7.6,2.1,0.0,1.0,1,0.00,0.01,0.01,1.80,5.0,1834,19403,3514,1680
481,10,11,1,False,2024-08-19 19:00:00+00:00,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,9.0,11.8,19.4,5.0,3.6,0,0.06,0.14,0.20,0.12,4.5,0,75912,0,0
481,19,8,1,True,2024-08-24 14:00:00+00:00,4,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,5.0,0.0,0.6,0,0.00,0.02,0.02,0.00,4.5,4323,88305,10044,5721
481,28,15,1,False,2024-09-01 12:30:00+00:00,2,1,3,8,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,1.2,2.0,0.4,0,0.00,0.01,0.01,0.00,4.5,1698,93587,16972,15274
481,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,8756,106388,26752,17996
481,49,4,1,True,2024-09-21 14:00:00+00:00,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.3,0.0,0.1,0,0.00,0.00,0.00,0.00,4.5,-1410,105233,7126,8536
481,57,14,1,False,2024-09-29 15:30:00+00:00,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,3.0,0.8,4.6,1.0,0.6,0,0.02,0.10,0.12,0.19,4.5,-8560,97251,5206,13766
481,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-3823,94186,5341,9164
482,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,10961,0,0
482,19,8,9,True,2024-08-24 14:00:00+00:00,4,0,2,71,1,0,1,0,0,0,0,0,0,0,1,40.0,43.8,6.5,7.0,5.7,1,0.10,0.04,0.14,1.00,5.0,-3272,8142,516,3788
482,28,15,1,False,2024-09-01 12:30:00+00:00,2,1,3,81,0,0,0,2,0,0,0,1,0,0,0,15.0,11.6,29.0,2.0,4.3,1,0.00,0.06,0.06,1.57,5.0,29950,49892,37438,7488
482,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-2219,48473,10628,12847
482,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,27,0,0,0,0,0,0,0,1,0,0,0,1.0,3.6,2.8,0.0,0.6,0,0.00,0.03,0.03,0.06,5.0,-9653,38966,771,10424
482,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-2183,37709,3848,6031
482,64,5,1,False,2024-10-06 15:30:00+00:00,3,2,7,11,0,0,0,0,0,0,0,0,0,0,0,4.0,2.6,0.3,0.0,0.3,0,0.00,0.00,0.00,0.02,4.9,-1663,36721,3361,5024
483,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,267,0,0
483,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-65,196,0,65
483,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-38,164,0,38
483,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-17,148,0,17
483,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-3,145,0,3
483,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-7,138,0,7
483,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-5,133,0,5
484,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,18554,0,0
484,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1714,21315,1048,2762
484,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-2437,20494,1176,3613
484,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-1142,20752,1248,2390
484,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-707,20460,526,1233
484,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-893,19893,562,1455
484,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-582,19740,620,1202
485,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,9576,0,0
485,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-420,10930,945,1365
485,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-254,11661,1690,1944
485,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-705,11755,2081,2786
485,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1764,9970,0,1764
485,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1199,8809,0,1199
485,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-759,8055,0,759
486,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,20787,0,0
486,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-2885,21143,689,3574
486,28,15,1,False,2024-09-01 12:30:00+00:00,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,5.0,16.6,1.7,6.0,2.4,1,0.02,0.01,0.03,1.57,4.4,-3352,18707,755,4107
486,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,42,19950,2439,2397
486,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-1010,19178,459,1469
486,57,14,1,False,2024-09-29 15:30:00+00:00,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,3.0,2.8,0.0,0.0,0.3,0,0.00,0.00,0.00,0.19,4.4,-1335,18054,339,1674
486,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.3,-811,17475,419,1230
487,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,3601,0,0
487,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1494,2073,0,1494
487,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-502,1608,0,502
487,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-257,1367,0,257
487,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-88,1285,0,88
487,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-76,1207,0,76
487,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-72,1135,0,72
488,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,21470,0,0
488,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1829,23716,702,2531
488,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-2120,23365,816,2936
488,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1389,23349,815,2204
488,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-752,23047,402,1154
488,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-1052,22315,371,1423
488,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-507,22184,425,932
489,10,11,1,False,2024-08-19 19:00:00+00:00,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1.0,6.6,1.5,0.0,0.8,0,0.00,0.01,0.01,0.12,5.0,0,23217,0,0
489,19,8,1,True,2024-08-24 14:00:00+00:00,4,0,2,18,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6,1.1,0.0,0.2,0,0.00,0.00,0.00,0.00,5.0,-1864,23602,1409,3273
489,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-3323,21007,1391,4714
489,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-2361,19349,1557,3918
489,49,4,1,True,2024-09-21 14:00:00+00:00,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,2.0,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-1514,18118,455,1969
489,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-1116,17275,837,1953
489,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.8,-1044,16430,714,1758
490,10,11,0,False,2024-08-19 19:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,824,0,0
490,19,8,0,True,2024-08-24 14:00:00+00:00,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-272,547,0,272
490,28,15,0,False,2024-09-01 12:30:00+00:00,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-93,457,0,93
490,39,1,0,True,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-64,395,0,64
490,49,4,0,True,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-16,381,0,16
490,57,14,0,False,2024-09-29 15:30:00+00:00,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-16,364,0,16
490,64,5,0,False,2024-10-06 15:30:00+00:00,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-17,348,0,17
491,10,11,2,False,2024-08-19 19:00:00+00:00,1,1,1,77,0,0,0,1,0,0,0,0,0,0,0,8.0,13.6,14.4,31.0,5.9,1,0.12,0.08,0.20,0.90,6.5,0,64515,0,0
491,19,8,3,True,2024-08-24 14:00:00+00:00,4,0,2,90,0,0,1,0,0,0,0,0,0,0,0,3.0,0.6,2.4,14.0,1.7,1,0.18,0.03,0.21,1.00,6.5,-3718,65871,5485,9203
491,28,15,4,False,2024-09-01 12:30:00+00:00,2,1,3,45,0,1,0,1,0,0,0,0,0,0,0,16.0,8.8,2.8,61.0,7.3,0,0.37,0.06,0.43,1.08,6.4,-13683,53310,2907,16590
491,39,1,2,True,2024-09-15 13:00:00+00:00,0,1,4,67,0,0,0,1,0,0,0,0,0,0,0,8.0,9.2,16.8,33.0,5.9,1,0.27,0.07,0.34,0.73,6.4,-8470,46647,3258,11728
491,49,4,7,True,2024-09-21 14:00:00+00:00,3,1,5,69,1,0,0,1,0,0,0,0,0,0,0,23.0,36.0,16.9,60.0,11.3,1,0.49,0.06,0.55,0.80,6.4,-240,47422,4788,5028
491,57,14,11,False,2024-09-29 15:30:00+00:00,0,3,6,75,1,1,1,0,0,0,0,1,0,0,1,36.0,35.6,13.7,54.0,10.3,1,0.97,0.15,1.12,0.77,6.4,19045,68706,27334,8289
491,64,5,7,False,2024-10-06 15:30:00+00:00,3,2,7,90,1,0,0,3,0,0,0,0,0,0,0,26.0,44.4,22.1,27.0,9.4,1,0.69,0.01,0.70,1.82,6.5,289900,374477,307083,17183
492,10,11,1,False,2024-08-19 19:00:00+00:00,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,1.3,22.0,2.6,0,0.00,0.17,0.17,0.12,6.5,0,229933,0,0
492,19,8,6,True,2024-08-24 14:00:00+00:00,4,0,2,66,0,1,1,0,0,0,0,0,0,0,0,21.0,25.6,48.8,8.0,8.2,1,0.00,0.11,0.11,1.00,6.5,-36119,207712,11585,47704
492,28,15,2,False,2024-09-01 12:30:00+00:00,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,8.0,12.8,43.3,25.0,8.1,1,0.08,0.11,0.19,1.57,6.4,-18511,195104,23458,41969
492,39,1,1,True,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,0,1,0,0,0,1,0,0,0,2.0,10.6,12.6,31.0,5.4,1,0.16,0.11,0.27,0.73,6.4,-38264,159878,9351,47615
492,49,4,2,True,2024-09-21 14:00:00+00:00,3,1,5,90,0,0,0,1,0,0,0,0,0,0,0,9.0,13.0,38.2,48.0,9.9,1,0.38,0.11,0.49,0.80,6.3,-2361,160487,14940,17301
492,57,14,11,False,2024-09-29 15:30:00+00:00,0,3,6,90,1,0,1,0,0,0,0,0,0,0,3,47.0,62.6,102.8,43.0,20.8,1,0.43,0.39,0.82,0.96,6.3,-24722,136187,5930,30652
